"","add_to_cart_order","reordered","order_number","order_dow","order_hour_of_day","days_since_prior_order","aisle_id","department_id"
"89043",2,1,8,0,9,7,86,16
"89044",5,1,6,0,13,30,86,16
"89045",17,1,7,3,21,11,86,16
"89046",14,0,4,6,11,30,86,16
"89047",3,1,13,3,17,11,86,16
"89048",16,1,19,4,10,13,86,16
"89049",2,1,16,5,9,30,20,11
"89050",21,1,12,6,11,14,20,11
"89051",4,1,12,2,10,4,107,19
"89052",2,1,30,1,14,4,107,19
"89053",24,0,20,5,18,8,104,13
"89054",1,0,42,6,17,12,104,13
"89055",2,1,19,3,16,16,110,13
"89056",6,0,5,0,15,30,91,16
"89057",3,1,21,4,20,8,91,16
"89058",11,1,48,2,23,6,91,16
"89059",11,0,21,5,16,9,91,16
"89060",10,1,8,3,13,30,91,16
"89061",3,1,9,3,16,20,91,16
"89062",8,0,4,6,11,30,107,19
"89063",11,1,35,0,12,9,21,16
"89064",7,1,12,6,15,30,21,16
"89065",5,1,34,5,9,14,21,16
"89066",21,0,7,0,14,19,21,16
"89067",16,0,6,5,16,13,21,16
"89068",11,0,11,0,10,18,21,16
"89069",1,1,9,0,13,13,21,16
"89070",13,1,15,5,10,21,21,16
"89071",13,0,10,0,17,27,21,16
"89072",5,0,5,5,12,4,21,16
"89073",6,1,6,0,15,3,26,7
"89074",19,1,43,4,15,7,26,7
"89075",11,1,26,1,13,30,26,7
"89076",3,0,28,5,10,2,121,14
"89077",13,1,35,2,0,8,121,14
"89078",6,1,59,6,15,6,89,13
"89079",2,1,25,5,17,11,89,13
"89080",6,0,9,1,16,30,89,13
"89081",26,1,12,0,9,7,89,13
"89082",13,1,36,5,11,12,89,13
"89083",7,0,5,3,22,30,88,13
"89084",2,0,14,2,13,24,88,13
"89085",14,0,6,3,15,10,88,13
"89086",2,1,24,1,12,13,88,13
"89087",6,1,20,5,18,8,88,13
"89088",9,0,4,0,14,30,88,13
"89089",2,1,26,5,9,6,88,13
"89090",4,1,98,0,17,4,88,13
"89091",9,1,13,0,13,30,88,13
"89092",2,1,8,0,10,13,88,13
"89093",8,1,4,2,18,0,88,13
"89094",6,1,5,1,10,10,88,13
"89095",23,0,5,1,9,27,99,15
"89096",8,0,9,4,6,24,89,13
"89097",7,0,20,1,8,8,80,11
"89098",5,0,16,0,10,24,80,11
"89099",8,1,23,3,16,17,69,15
"89100",30,0,9,4,12,30,69,15
"89101",6,1,18,5,19,7,69,15
"89102",8,1,10,6,18,26,69,15
"89103",2,1,6,5,17,18,69,15
"89104",5,0,7,2,20,30,69,15
"89105",12,1,7,5,12,5,69,15
"89106",8,1,10,0,14,30,69,15
"89107",3,0,8,2,13,26,69,15
"89108",5,1,38,3,13,16,88,13
"89109",4,0,4,6,18,30,88,13
"89110",24,1,55,1,10,21,88,13
"89111",8,0,6,6,14,30,25,11
"89112",7,0,6,3,15,11,25,11
"89113",4,1,6,2,12,19,25,11
"89114",10,1,38,4,8,3,25,11
"89115",7,0,19,4,11,1,114,17
"89116",1,0,7,6,15,7,65,11
"89117",5,1,4,1,8,30,21,16
"89118",9,1,7,3,17,27,81,15
"89119",14,1,48,4,11,7,63,9
"89120",20,0,13,5,8,19,20,11
"89121",8,0,14,5,12,24,98,7
"89122",13,0,6,0,10,2,5,13
"89123",4,1,12,1,13,17,114,17
"89124",3,1,7,4,18,30,17,13
"89125",11,0,96,0,9,1,17,13
"89126",20,0,10,1,14,13,17,13
"89127",17,1,58,5,6,7,24,4
"89128",8,0,4,4,15,30,24,4
"89129",43,0,33,0,10,12,24,4
"89130",10,0,7,4,16,6,24,4
"89131",13,0,7,6,13,30,24,4
"89132",9,1,13,3,8,7,24,4
"89133",20,0,80,6,20,2,24,4
"89134",5,1,19,5,16,7,105,13
"89135",4,0,27,1,14,30,105,13
"89136",2,1,5,6,15,30,105,13
"89137",3,0,25,4,16,9,105,13
"89138",24,0,7,2,22,15,19,13
"89139",14,1,5,1,10,17,13,20
"89140",5,0,21,2,23,27,104,13
"89141",7,0,12,0,15,5,104,13
"89142",16,0,57,1,16,5,83,4
"89143",12,1,38,0,9,21,123,4
"89144",10,1,58,5,6,7,123,4
"89145",5,1,14,4,15,30,123,4
"89146",1,1,10,6,9,20,123,4
"89147",26,1,55,6,16,7,123,4
"89148",4,1,10,2,22,23,123,4
"89149",4,1,9,5,23,14,123,4
"89150",3,1,84,6,12,3,123,4
"89151",14,1,33,1,7,5,123,4
"89152",3,1,13,3,11,8,123,4
"89153",6,1,11,5,10,30,123,4
"89154",7,1,51,2,13,15,123,4
"89155",13,0,6,1,12,30,123,4
"89156",14,1,39,3,17,30,123,4
"89157",3,1,5,0,11,28,123,4
"89158",5,0,15,0,19,8,123,4
"89159",5,1,17,2,10,8,123,4
"89160",10,1,6,0,16,30,123,4
"89161",27,1,69,6,23,7,123,4
"89162",5,1,4,3,16,30,123,4
"89163",19,0,12,2,11,16,123,4
"89164",31,1,34,2,15,8,123,4
"89165",3,1,15,2,18,30,123,4
"89166",24,1,12,2,22,14,123,4
"89167",2,1,100,1,10,2,123,4
"89168",2,1,24,4,16,30,123,4
"89169",2,1,55,6,8,3,123,4
"89170",3,1,27,0,16,21,123,4
"89171",14,1,4,5,15,18,123,4
"89172",12,1,32,0,16,15,123,4
"89173",2,1,4,0,13,5,123,4
"89174",4,1,17,5,9,6,123,4
"89175",4,1,9,6,8,25,123,4
"89176",2,0,5,6,16,12,123,4
"89177",9,0,4,2,6,11,123,4
"89178",5,0,5,0,15,27,123,4
"89179",4,1,22,2,10,0,123,4
"89180",6,1,4,5,14,30,123,4
"89181",6,1,34,5,17,30,123,4
"89182",5,0,7,3,15,30,123,4
"89183",5,1,8,0,6,30,123,4
"89184",4,1,8,3,23,10,123,4
"89185",21,1,17,0,16,6,123,4
"89186",15,1,23,0,12,9,123,4
"89187",7,1,15,1,19,9,123,4
"89188",28,1,7,2,15,30,123,4
"89189",1,0,15,5,13,4,123,4
"89190",3,0,6,5,16,5,123,4
"89191",9,1,44,2,13,12,123,4
"89192",11,1,21,0,7,21,123,4
"89193",16,0,18,0,11,30,123,4
"89194",6,1,4,6,15,14,123,4
"89195",6,1,10,5,12,30,123,4
"89196",1,1,5,4,15,30,123,4
"89197",3,1,4,3,11,9,123,4
"89198",12,0,13,6,14,19,123,4
"89199",2,1,13,1,9,7,123,4
"89200",18,1,7,2,11,9,123,4
"89201",16,1,24,6,17,6,123,4
"89202",3,0,7,4,2,13,123,4
"89203",6,1,4,5,15,8,123,4
"89204",4,1,8,2,11,15,123,4
"89205",7,0,54,4,11,8,123,4
"89206",15,0,5,6,11,30,123,4
"89207",3,1,10,0,15,29,123,4
"89208",10,1,11,5,18,13,85,17
"89209",3,0,18,6,17,4,85,17
"89210",6,0,4,4,4,17,85,17
"89211",51,0,12,0,7,2,17,13
"89212",2,0,5,6,12,2,17,13
"89213",21,0,4,6,9,30,17,13
"89214",8,0,4,0,12,6,17,13
"89215",4,0,13,5,14,18,17,13
"89216",24,0,10,1,14,13,17,13
"89217",4,0,4,6,12,30,17,13
"89218",7,0,12,0,15,5,17,13
"89219",1,0,5,2,13,18,17,13
"89220",12,0,29,0,23,15,17,13
"89221",2,1,4,0,17,10,120,16
"89222",4,1,6,4,19,9,120,16
"89223",17,1,7,3,11,30,120,16
"89224",4,0,5,5,18,10,37,1
"89225",6,0,7,4,12,21,37,1
"89226",6,1,10,6,18,26,21,16
"89227",11,1,12,3,21,30,21,16
"89228",3,0,6,1,21,29,21,16
"89229",9,0,6,0,5,30,21,16
"89230",7,1,12,2,18,16,107,19
"89231",15,1,32,3,12,8,107,19
"89232",20,0,4,2,18,6,107,19
"89233",7,1,7,5,12,30,107,19
"89234",11,0,12,3,14,15,107,19
"89235",24,0,4,5,21,30,45,19
"89236",22,1,13,1,10,30,130,14
"89237",6,0,7,4,15,1,130,14
"89238",2,0,7,1,11,21,6,2
"89239",29,0,35,1,7,6,61,19
"89240",13,1,9,3,16,11,61,19
"89241",8,0,11,4,12,28,121,14
"89242",3,1,25,4,15,9,121,14
"89243",5,0,9,1,16,30,2,16
"89244",6,0,4,1,17,30,2,16
"89245",8,1,11,6,10,30,3,19
"89246",12,1,30,5,6,6,3,19
"89247",4,1,11,3,17,27,3,19
"89248",10,1,25,3,17,30,3,19
"89249",5,0,14,0,9,30,3,19
"89250",4,1,4,1,15,20,120,16
"89251",5,1,8,5,19,30,120,16
"89252",4,1,5,4,12,7,120,16
"89253",10,0,20,5,14,30,120,16
"89254",2,1,6,1,15,30,120,16
"89255",17,1,4,2,15,8,120,16
"89256",5,1,49,5,8,5,120,16
"89257",1,1,8,4,15,30,120,16
"89258",1,1,4,2,5,6,120,16
"89259",19,1,23,2,13,8,120,16
"89260",10,1,22,5,13,11,120,16
"89261",4,1,17,3,14,30,120,16
"89262",3,1,13,5,12,7,120,16
"89263",18,1,6,0,15,9,120,16
"89264",13,0,37,0,13,5,56,18
"89265",13,1,4,1,13,29,14,20
"89266",18,1,10,4,9,30,14,20
"89267",19,0,6,5,10,3,14,20
"89268",34,1,11,2,6,8,14,20
"89269",1,1,12,2,21,30,14,20
"89270",4,1,12,4,6,9,14,20
"89271",8,0,7,0,23,4,14,20
"89272",4,1,13,5,17,7,123,4
"89273",1,1,19,6,13,5,61,19
"89274",12,1,6,3,12,10,61,19
"89275",11,1,10,5,12,30,61,19
"89276",12,0,4,6,9,30,61,19
"89277",6,0,4,3,17,30,61,19
"89278",14,1,16,2,15,27,61,19
"89279",4,1,25,5,19,12,120,16
"89280",4,0,32,5,22,9,83,4
"89281",11,0,16,0,8,21,83,4
"89282",8,0,12,2,8,1,83,4
"89283",11,0,4,3,10,30,83,4
"89284",8,1,10,0,14,22,117,19
"89285",7,1,8,1,11,7,117,19
"89286",15,1,56,6,15,6,8,3
"89287",7,0,13,6,17,12,54,17
"89288",16,0,4,6,18,30,47,11
"89289",1,0,4,1,17,28,112,3
"89290",2,1,10,6,18,26,112,3
"89291",1,1,17,1,13,12,112,3
"89292",6,0,8,1,9,6,112,3
"89293",2,1,7,0,20,30,112,3
"89294",3,1,78,4,18,4,112,3
"89295",6,0,15,4,13,16,53,16
"89296",3,0,6,1,11,30,53,16
"89297",1,1,11,5,14,30,53,16
"89298",16,1,17,0,14,30,53,16
"89299",7,1,6,6,8,30,53,16
"89300",9,0,5,6,10,30,53,16
"89301",8,1,17,0,11,7,53,16
"89302",6,1,6,2,11,26,53,16
"89303",10,0,5,0,16,30,53,16
"89304",3,0,7,6,17,14,53,16
"89305",5,1,25,3,16,4,53,16
"89306",6,0,12,0,14,1,53,16
"89307",7,1,7,0,18,30,53,16
"89308",10,0,16,5,15,19,53,16
"89309",7,1,4,1,16,4,53,16
"89310",4,0,32,6,10,7,53,16
"89311",4,0,15,2,12,30,53,16
"89312",21,1,5,0,14,8,53,16
"89313",3,0,6,6,20,5,53,16
"89314",14,1,13,4,14,30,53,16
"89315",6,1,11,4,13,27,53,16
"89316",10,0,7,6,14,4,53,16
"89317",13,0,4,4,22,6,53,16
"89318",6,0,14,3,18,6,53,16
"89319",7,1,12,2,16,30,53,16
"89320",3,0,8,0,9,7,53,16
"89321",1,0,5,2,18,30,53,16
"89322",17,1,8,6,18,30,53,16
"89323",2,1,5,4,9,23,53,16
"89324",4,0,4,5,14,30,53,16
"89325",14,1,8,0,11,7,53,16
"89326",11,1,22,3,17,5,53,16
"89327",8,1,8,3,14,30,53,16
"89328",12,0,4,3,1,30,53,16
"89329",18,0,41,4,15,4,53,16
"89330",5,0,4,6,11,30,53,16
"89331",3,0,18,4,11,18,53,16
"89332",1,1,20,1,20,23,53,16
"89333",6,1,27,5,11,12,53,16
"89334",4,0,5,4,15,18,53,16
"89335",3,1,6,0,16,0,53,16
"89336",9,1,21,4,13,18,53,16
"89337",7,1,14,4,22,5,53,16
"89338",36,0,5,4,9,30,53,16
"89339",1,1,35,1,7,6,53,16
"89340",12,0,6,4,11,30,53,16
"89341",5,1,11,5,20,17,53,16
"89342",4,0,4,2,19,30,53,16
"89343",1,0,14,4,15,30,53,16
"89344",1,1,8,5,14,30,53,16
"89345",11,0,5,3,20,30,53,16
"89346",2,0,7,5,21,6,53,16
"89347",3,0,5,6,9,6,53,16
"89348",20,1,48,4,13,22,53,16
"89349",3,0,5,1,21,30,53,16
"89350",7,1,8,5,16,5,53,16
"89351",12,1,14,0,15,30,53,16
"89352",3,0,5,1,15,30,53,16
"89353",2,0,14,3,19,16,53,16
"89354",2,0,7,1,14,12,53,16
"89355",1,1,32,0,22,11,53,16
"89356",14,1,7,2,6,11,37,1
"89357",20,1,9,5,19,30,37,1
"89358",2,1,6,2,15,30,66,6
"89359",1,0,4,0,11,30,91,16
"89360",5,0,5,2,12,30,91,16
"89361",5,0,5,1,13,11,22,11
"89362",3,1,35,0,18,5,37,1
"89363",3,1,27,1,11,30,4,9
"89364",2,0,4,1,18,30,4,9
"89365",11,0,5,6,11,30,19,13
"89366",2,0,4,3,22,13,19,13
"89367",20,0,38,4,21,6,19,13
"89368",18,1,35,6,14,5,19,13
"89369",3,0,5,2,18,25,19,13
"89370",2,0,6,4,12,10,19,13
"89371",18,1,5,1,10,30,19,13
"89372",24,0,9,0,18,22,19,13
"89373",6,0,4,5,9,30,19,13
"89374",10,0,9,5,21,20,19,13
"89375",11,0,6,4,4,30,19,13
"89376",4,0,21,0,13,13,19,13
"89377",5,1,13,2,13,30,54,17
"89378",1,1,22,1,18,1,54,17
"89379",1,0,21,5,16,22,54,17
"89380",1,0,16,4,13,30,54,17
"89381",1,1,8,2,14,30,54,17
"89382",6,1,68,1,11,7,54,17
"89383",1,1,10,3,11,30,54,17
"89384",1,1,5,5,10,30,54,17
"89385",5,1,8,5,10,7,112,3
"89386",18,1,8,1,12,29,112,3
"89387",5,0,4,5,17,30,112,3
"89388",4,1,7,2,12,27,112,3
"89389",7,0,8,6,8,9,83,4
"89390",24,1,14,2,14,9,83,4
"89391",3,1,20,4,23,6,83,4
"89392",13,1,4,0,11,8,83,4
"89393",11,0,5,1,17,15,83,4
"89394",3,0,14,4,13,22,83,4
"89395",1,1,37,5,16,4,83,4
"89396",4,1,45,0,13,7,83,4
"89397",6,1,29,6,16,5,83,4
"89398",3,0,4,0,14,30,83,4
"89399",2,1,68,0,17,7,83,4
"89400",6,1,22,3,9,6,83,4
"89401",12,1,17,2,8,30,83,4
"89402",5,1,13,0,15,19,83,4
"89403",9,1,42,2,14,15,83,4
"89404",4,1,47,0,11,4,83,4
"89405",7,1,36,3,11,12,83,4
"89406",2,0,9,3,16,8,83,4
"89407",6,0,5,4,9,9,83,4
"89408",6,0,7,2,15,30,83,4
"89409",3,1,7,0,14,30,83,4
"89410",8,1,39,3,22,8,83,4
"89411",11,0,4,1,9,24,83,4
"89412",18,1,5,6,9,5,83,4
"89413",21,1,32,1,19,0,83,4
"89414",1,1,11,3,12,6,83,4
"89415",16,0,5,0,16,30,83,4
"89416",6,1,8,0,11,30,83,4
"89417",10,1,17,0,11,7,83,4
"89418",6,1,16,1,15,30,83,4
"89419",10,0,9,5,12,20,83,4
"89420",12,0,4,4,17,30,83,4
"89421",12,1,36,0,9,7,83,4
"89422",6,1,14,6,13,28,83,4
"89423",9,1,12,3,12,30,83,4
"89424",17,1,14,5,21,12,83,4
"89425",4,1,49,3,13,16,83,4
"89426",6,1,22,0,19,13,83,4
"89427",15,1,8,5,0,18,83,4
"89428",15,1,4,1,10,16,83,4
"89429",5,1,8,0,14,22,83,4
"89430",14,1,30,0,9,13,83,4
"89431",37,1,10,4,21,30,83,4
"89432",13,0,7,2,15,30,83,4
"89433",7,1,34,0,9,14,83,4
"89434",11,1,8,5,11,10,83,4
"89435",2,1,7,1,14,30,83,4
"89436",22,1,79,0,8,6,83,4
"89437",14,0,5,0,13,30,83,4
"89438",11,0,7,0,13,15,83,4
"89439",19,0,15,0,14,30,83,4
"89440",5,1,10,0,11,16,83,4
"89441",9,0,12,4,19,24,83,4
"89442",8,0,4,3,16,30,83,4
"89443",1,0,15,2,14,9,83,4
"89444",7,0,5,5,9,30,83,4
"89445",9,0,5,5,18,17,83,4
"89446",1,0,19,5,16,8,83,4
"89447",10,0,28,2,15,9,83,4
"89448",4,1,10,5,22,10,83,4
"89449",3,0,9,0,10,16,83,4
"89450",9,1,16,0,16,5,83,4
"89451",4,0,4,1,12,25,83,4
"89452",14,1,4,6,10,30,83,4
"89453",4,1,41,3,15,7,83,4
"89454",6,0,6,1,15,30,83,4
"89455",19,0,4,0,16,22,83,4
"89456",3,0,7,0,19,9,83,4
"89457",11,0,6,3,15,5,83,4
"89458",6,1,18,0,10,7,83,4
"89459",7,1,41,0,20,3,83,4
"89460",8,0,4,5,18,17,83,4
"89461",13,1,19,6,19,5,83,4
"89462",4,1,28,0,17,10,83,4
"89463",4,1,7,2,12,7,83,4
"89464",18,1,40,0,9,5,83,4
"89465",25,0,4,6,8,30,83,4
"89466",5,1,17,6,19,30,83,4
"89467",7,0,4,5,18,30,83,4
"89468",9,0,13,4,20,30,83,4
"89469",19,1,6,3,8,10,83,4
"89470",15,1,13,5,11,4,83,4
"89471",6,1,5,6,15,5,83,4
"89472",2,1,4,2,14,12,83,4
"89473",4,1,5,0,15,4,83,4
"89474",12,0,4,0,20,11,83,4
"89475",16,1,21,0,10,15,83,4
"89476",7,1,13,5,20,2,83,4
"89477",10,1,48,0,14,13,83,4
"89478",5,0,5,3,16,20,83,4
"89479",2,1,11,5,15,5,83,4
"89480",5,1,27,3,15,9,83,4
"89481",5,1,22,0,11,8,83,4
"89482",5,1,42,6,10,6,83,4
"89483",7,1,4,0,13,19,83,4
"89484",1,1,10,1,16,10,83,4
"89485",24,1,13,4,14,11,83,4
"89486",8,1,5,0,16,7,83,4
"89487",4,1,100,1,13,4,83,4
"89488",1,0,13,3,15,19,83,4
"89489",6,1,44,2,13,12,83,4
"89490",2,1,11,0,9,14,83,4
"89491",4,1,23,1,18,24,83,4
"89492",23,0,10,1,14,13,83,4
"89493",19,0,31,0,16,5,83,4
"89494",4,0,8,6,9,2,83,4
"89495",37,1,37,2,9,17,83,4
"89496",3,0,23,0,6,30,83,4
"89497",15,1,19,0,12,16,83,4
"89498",11,1,22,1,14,30,83,4
"89499",28,1,23,2,12,7,83,4
"89500",7,0,6,1,9,30,83,4
"89501",3,1,11,6,14,17,83,4
"89502",19,1,15,0,19,8,83,4
"89503",7,0,7,0,22,2,83,4
"89504",2,1,25,5,8,30,83,4
"89505",8,1,36,0,18,7,83,4
"89506",6,1,19,3,19,9,83,4
"89507",9,1,11,3,12,7,83,4
"89508",4,1,14,6,16,30,83,4
"89509",15,0,9,4,5,30,83,4
"89510",5,1,10,1,11,21,83,4
"89511",6,0,7,4,19,30,83,4
"89512",25,1,27,0,14,30,83,4
"89513",7,1,4,0,12,15,83,4
"89514",13,0,5,1,13,30,83,4
"89515",8,1,9,4,22,13,83,4
"89516",8,1,17,0,12,5,83,4
"89517",23,1,10,3,12,6,83,4
"89518",8,1,23,3,13,7,83,4
"89519",22,1,23,5,9,30,83,4
"89520",6,1,4,2,13,30,83,4
"89521",7,0,9,0,12,30,83,4
"89522",23,0,36,0,10,7,83,4
"89523",12,1,98,3,10,13,83,4
"89524",3,1,11,0,17,9,83,4
"89525",11,1,27,6,14,14,83,4
"89526",13,0,6,1,10,30,83,4
"89527",39,1,41,3,8,14,83,4
"89528",5,1,15,3,12,12,83,4
"89529",8,1,7,1,10,22,83,4
"89530",6,1,7,0,16,30,83,4
"89531",8,1,21,1,16,14,83,4
"89532",3,1,6,1,9,28,83,4
"89533",6,0,4,5,9,30,83,4
"89534",6,1,9,1,7,30,83,4
"89535",17,0,4,6,16,8,83,4
"89536",6,1,5,0,5,12,83,4
"89537",7,1,5,3,14,10,83,4
"89538",13,1,21,0,17,10,83,4
"89539",8,1,7,5,11,11,83,4
"89540",28,1,63,6,15,6,83,4
"89541",12,0,14,0,15,18,83,4
"89542",14,1,5,2,21,13,83,4
"89543",11,1,17,5,17,25,83,4
"89544",4,1,8,6,11,30,83,4
"89545",7,1,4,3,10,30,83,4
"89546",18,0,6,0,18,5,83,4
"89547",8,0,8,5,15,19,83,4
"89548",15,1,37,5,13,11,83,4
"89549",11,1,5,0,12,15,83,4
"89550",28,1,16,0,8,21,83,4
"89551",6,0,7,1,12,30,83,4
"89552",21,1,32,0,16,11,83,4
"89553",2,0,10,3,21,3,83,4
"89554",4,0,6,2,12,30,83,4
"89555",5,1,14,4,11,1,83,4
"89556",13,1,19,6,9,11,83,4
"89557",6,1,60,0,18,3,83,4
"89558",8,1,18,0,14,12,83,4
"89559",3,1,13,0,12,14,83,4
"89560",11,1,27,2,10,18,83,4
"89561",16,0,21,0,14,25,83,4
"89562",4,1,22,1,14,4,83,4
"89563",10,1,5,0,12,21,83,4
"89564",6,0,38,2,11,8,83,4
"89565",14,1,5,5,14,12,83,4
"89566",15,1,27,0,13,21,83,4
"89567",12,0,13,1,17,25,83,4
"89568",4,1,4,6,21,29,83,4
"89569",9,1,15,2,18,30,83,4
"89570",13,1,8,2,17,30,83,4
"89571",6,1,14,0,14,7,83,4
"89572",7,1,55,0,14,7,83,4
"89573",7,0,6,5,14,30,83,4
"89574",8,1,12,4,8,22,83,4
"89575",13,1,8,0,14,25,83,4
"89576",2,1,13,3,16,30,83,4
"89577",11,1,7,1,18,6,83,4
"89578",9,0,5,0,16,30,83,4
"89579",14,0,5,0,14,8,83,4
"89580",38,1,30,0,16,9,83,4
"89581",4,1,56,3,20,3,83,4
"89582",2,0,38,1,18,19,83,4
"89583",14,0,22,0,13,8,83,4
"89584",12,1,19,5,12,10,83,4
"89585",9,1,23,6,13,9,83,4
"89586",2,1,23,4,19,23,83,4
"89587",14,1,7,3,14,23,83,4
"89588",6,1,4,1,14,0,83,4
"89589",23,0,6,0,12,30,83,4
"89590",6,1,22,3,11,12,83,4
"89591",9,0,22,0,12,1,83,4
"89592",9,0,7,0,16,15,83,4
"89593",8,1,49,4,7,7,83,4
"89594",13,1,42,0,17,5,83,4
"89595",17,1,7,3,0,13,83,4
"89596",1,0,5,0,15,8,83,4
"89597",8,1,5,0,14,9,83,4
"89598",17,0,8,0,10,13,83,4
"89599",1,1,8,1,6,22,83,4
"89600",3,1,6,1,15,30,83,4
"89601",11,0,7,6,9,13,83,4
"89602",15,1,7,6,10,7,83,4
"89603",10,1,7,2,11,9,83,4
"89604",2,1,4,2,15,30,83,4
"89605",2,1,6,6,16,23,83,4
"89606",3,1,11,1,17,6,83,4
"89607",11,0,7,6,20,30,83,4
"89608",6,1,35,0,10,14,83,4
"89609",6,0,22,0,0,20,83,4
"89610",9,1,22,6,10,6,83,4
"89611",14,1,6,3,12,14,83,4
"89612",23,1,16,6,21,7,83,4
"89613",15,1,24,0,16,30,83,4
"89614",3,1,13,6,18,5,83,4
"89615",19,1,38,2,12,6,83,4
"89616",11,0,24,1,15,13,83,4
"89617",1,1,21,1,15,12,83,4
"89618",15,0,10,3,19,7,83,4
"89619",6,1,14,6,8,8,83,4
"89620",8,1,7,2,15,8,83,4
"89621",16,1,5,2,9,21,83,4
"89622",3,1,9,0,15,5,83,4
"89623",11,1,38,5,21,5,83,4
"89624",3,0,8,0,9,30,83,4
"89625",8,0,4,0,8,22,83,4
"89626",1,1,14,2,15,0,83,4
"89627",7,0,6,6,14,30,83,4
"89628",1,1,4,0,14,30,83,4
"89629",3,1,6,1,17,9,83,4
"89630",5,1,4,0,10,30,83,4
"89631",8,1,6,0,12,23,83,4
"89632",5,1,9,5,19,30,83,4
"89633",12,0,100,0,11,2,83,4
"89634",6,0,5,4,10,17,83,4
"89635",27,0,46,1,11,6,83,4
"89636",15,1,7,3,16,30,83,4
"89637",7,1,7,0,15,24,83,4
"89638",8,1,12,6,14,2,83,4
"89639",13,1,67,0,17,3,83,4
"89640",8,0,4,5,12,30,83,4
"89641",8,1,6,4,13,30,83,4
"89642",6,1,12,3,17,16,83,4
"89643",5,0,4,1,16,30,83,4
"89644",8,0,4,5,12,30,83,4
"89645",18,1,25,0,12,6,83,4
"89646",12,1,57,5,23,4,83,4
"89647",10,0,8,5,14,7,83,4
"89648",4,1,30,5,10,27,83,4
"89649",11,0,6,6,18,30,83,4
"89650",31,0,25,4,17,28,83,4
"89651",13,1,76,0,10,4,83,4
"89652",1,1,10,0,19,18,83,4
"89653",5,1,9,0,1,7,83,4
"89654",4,1,7,2,0,9,83,4
"89655",7,1,16,4,12,18,83,4
"89656",1,0,5,4,12,30,83,4
"89657",23,0,4,6,10,30,83,4
"89658",5,0,11,2,14,2,83,4
"89659",20,1,24,4,13,7,83,4
"89660",4,1,8,3,20,3,83,4
"89661",1,0,7,2,15,12,83,4
"89662",5,1,5,1,13,14,83,4
"89663",11,0,7,0,16,30,83,4
"89664",20,1,16,6,8,14,83,4
"89665",17,1,47,2,17,6,83,4
"89666",20,1,28,1,18,7,83,4
"89667",8,0,17,1,9,14,83,4
"89668",16,1,34,0,12,21,83,4
"89669",3,0,38,6,13,1,83,4
"89670",6,1,19,0,9,28,83,4
"89671",6,0,8,2,15,30,83,4
"89672",4,1,20,1,13,15,83,4
"89673",3,1,39,3,19,4,83,4
"89674",7,1,4,6,8,30,83,4
"89675",6,1,5,2,22,9,83,4
"89676",9,0,7,6,8,30,83,4
"89677",14,1,7,3,14,30,83,4
"89678",8,0,4,6,18,30,83,4
"89679",3,1,25,6,8,19,83,4
"89680",15,1,4,3,16,27,83,4
"89681",16,1,6,0,18,13,83,4
"89682",1,1,8,5,17,0,83,4
"89683",15,0,7,0,10,7,83,4
"89684",23,1,36,6,9,7,83,4
"89685",4,1,12,6,17,6,83,4
"89686",8,1,15,1,11,19,83,4
"89687",15,1,11,4,15,12,83,4
"89688",9,0,51,0,13,5,83,4
"89689",20,1,56,6,11,7,83,4
"89690",3,1,22,0,19,19,83,4
"89691",6,1,26,2,15,6,83,4
"89692",18,1,61,6,11,7,83,4
"89693",21,1,15,1,19,23,83,4
"89694",2,1,9,0,18,22,83,4
"89695",10,1,23,0,13,19,83,4
"89696",16,1,15,2,9,8,83,4
"89697",8,1,72,5,13,6,83,4
"89698",1,1,4,1,11,30,83,4
"89699",17,0,8,3,6,30,83,4
"89700",1,1,13,2,9,5,83,4
"89701",4,1,22,2,13,20,83,4
"89702",4,0,7,6,11,6,83,4
"89703",2,1,20,5,16,11,83,4
"89704",8,1,17,0,16,6,83,4
"89705",8,1,30,0,12,3,83,4
"89706",3,1,7,0,15,21,83,4
"89707",11,1,17,4,14,9,83,4
"89708",19,1,9,1,12,0,83,4
"89709",10,0,5,2,10,30,83,4
"89710",14,0,11,0,9,30,83,4
"89711",1,1,7,0,13,14,83,4
"89712",6,1,4,5,18,30,83,4
"89713",4,0,18,1,15,4,83,4
"89714",9,1,16,2,18,11,37,1
"89715",6,0,55,4,17,5,99,15
"89716",12,1,8,6,19,19,99,15
"89717",6,0,12,3,12,6,99,15
"89718",3,0,9,4,6,24,99,15
"89719",15,1,37,2,15,10,99,15
"89720",27,1,63,6,23,7,99,15
"89721",4,0,4,2,14,30,99,15
"89722",16,1,19,1,16,10,99,15
"89723",8,1,9,2,15,14,99,15
"89724",2,1,19,0,19,14,99,15
"89725",17,1,9,0,16,7,99,15
"89726",25,0,8,6,7,6,99,15
"89727",9,0,10,1,21,30,131,9
"89728",39,1,9,2,15,30,94,7
"89729",5,1,6,3,6,5,30,6
"89730",19,1,19,0,19,0,3,19
"89731",36,0,6,3,18,21,100,21
"89732",1,1,40,1,13,22,3,19
"89733",5,0,10,4,17,21,4,9
"89734",2,1,27,0,11,6,4,9
"89735",2,1,17,0,12,5,107,19
"89736",13,0,7,2,8,30,120,16
"89737",9,1,10,3,10,21,94,7
"89738",10,0,4,0,17,14,94,7
"89739",5,0,23,6,8,6,74,17
